collaped_address,num_associated,latitude,longitude
100 SOUTH PORT,7,43.786766,-79.59737
100- 900 HUNTINGWOOD DR,1,43.795304,-79.293947
100  LINDSEY AVE,1,43.653357,-79.434467
300 / 300 FORT YORK BLVD,3,43.639731999999995,-79.396901
2100 BAYVIVEW AVE,1,43.721505,-79.379367
100 BOURNVILLE DR,35,43.7443825,-79.2009585
200 TRELLANOCK AVE,9,43.7807745,-79.1349495
100 QUEENS QUAY W.,2,43.640286,-79.380035
400 DAWLISH AVE,475,43.721869999999996,-79.393887
AT 100 HOLLY ST,4,43.705906999999996,-79.39633599999999
100 CLOCKWEK LAND,1,43.829354,-79.536673
1000 AVE W,1,43.768923,-79.467193
100 BRIARGLEN CRT,239,43.793346,-79.318882
100 FRANKISK AVE,1,43.810085,-79.432521
500 AVENUE RD.,7,43.688248,-79.402807
100S CRIVENER SQ,1,43.81871,-79.318882
200 CRISPIN CRES,1,43.791364,-79.43774450000001
100 WEMBLEY RD,2224,43.700354,-79.433953
200b BARTON AVE,5,43.667146,-79.416516
100-300 HUNTINGTON BLVD,1,43.776488,-79.645685
400 WOSHBURN WAY,3,43.526607,-79.891011
2200 MORNINGISDE DR,2,43.858228,-79.08217
100 CAPRU RD,1,43.477143,-79.720153
100 DEKOVENMEWS,1,43.810085,-79.432521
100 TUFTON CRES,49,43.730413,-79.3087965
300 DECARVALE AV,1,43.90588,-78.879456
100 FLEET ST,19,43.636335,-79.40464449999999
100 CAMERON STREET,1,43.855498499999996,-79.061768
300 ANNETE ST,1,43.657066,-79.365343
5800 GLENDORA AVE,1,43.7601045,-79.40564
100a NEWINGTON CRES,6,43.791739,-79.685744
100- GRENVIEW BLVD S,1,43.638483,-79.504116
7500 QUEEN ST E,1,43.666714999999996,-79.3149035
100 QUEEN STREET W,3,43.5119945,-79.881924
5500 SHEPPARD AVE EAST,1,43.775887999999995,-79.3203435
100 JOHN GRAHAM CRT,14,43.803137,-79.150774
1000 EASTERN AVE,1585,43.694099,-79.746617
200 MAPLEBRANCH PATH,52,43.700725000000006,-79.546517
900 FRONT ST W,3,43.857391,-78.934117
300 ROBERT ST,15306,43.665436,-79.405181
100  ED MIRVISH WAY,2,43.6472525,-79.3882525
600 THE WESTMALL,158,43.635241,-79.562785
100 CALEDONIA PK,1,43.674089,-79.454206
100 HART HOUSE CICLE,2,43.770126000000005,-79.5050405
100 SUBWAY CRESENT,3,43.666145,-79.316831
100 MILFORD AVE,1115,43.7048465,-79.475167
200 CARABOB CRT,1,43.782443,-79.295611
100 BURCANA RD,381,43.7587465,-79.2911575
100 BAMBURGH CRCL,441,43.813652,-79.328319
800-800 JANE,4,43.649836,-79.48423
100 RAYOAK DR (TENANT),2,43.760923000000005,-79.31957700000001
100 GLEM MORRIS ST,1,43.683851,-79.449345
200 GOLFHAVEN DR,80,43.765277499999996,-79.213799
200 BRIARHILL AVE,1,43.616504,-79.656527
200 GLAMORGAN AVE,2,43.7689625,-79.283829
200 PILKINGSTON DRIVE  S/S,1,43.63558,-79.473388
100a FOCH AVE,10,43.59891,-79.547707
2800 BUILDING AV,1,43.831354,-79.35747
300 FINCH AV W,9,43.699085,-79.436049
200 SPADINA CRES,9,43.659692,-79.40071549999999
400 BAYARD AVE,3,43.748416500000005,-79.292828
100 RICHMOND ST W/B,1,43.650748,-79.383978
100 SOUDANA V,1,43.956466,-78.971005
100 BELLA CRT,37,43.72473,-79.535968
100 CLAREMORE AVE,575,43.709331,-79.256403
100 BOGERT AV,4,43.810085,-79.432521
100 OLD OAK DR,12,43.6564515,-79.5201155
100 100 NAVENBY CRES,1,43.756184,-79.564718
800 MORNIGSIDE,1,43.611827,-79.703658
400 RUTHMAR CRES,1,43.763156499999994,-79.52700100000001
100 STONEHILL CIR,1,43.716406,-79.793646
100 MOR100RISON ST,1,43.60754,-79.495964
100 MANCROFT CRES,114,43.741743,-79.74333200000001
.1300 BLOOR ST W,1,43.61537,-79.595161
100 STONE HILL COURT S,1,43.71526,-79.759287
300 NORTHWOOD DR,65,43.6797765,-79.7861715
100' BRIDGMAN AVE,1,43.6749055,-79.412293
100-100 EARL ST,6,43.668527,-79.376042
100e DOVERCOURT RD,1,43.642862,-79.422358
400  DANFORTH AVE,2,43.677882,-79.351677
100 BRAEBURN AVE,173,43.70026,-79.52726799999999
1200 BINGHAM AVE,2,43.6825805,-79.2857745
100 RUSSURECTION RD,6,43.477143,-79.720153
1200WILSON AV,1,43.740786,-79.319587
2000 RHODES AVE,2,43.671825,-79.3200195
100 /100 EVERSON DRIVE,1,43.7576195,-79.40704400000001
1900 SHEPPARD,30,43.739781,-79.509777
200 HARRISON BLVD,1,43.900959,-78.935671
100 OLD ORCHARD GR,7,43.733976,-79.408822
400 TRUDELLE CT,1,43.792232,-79.141075
300 KINGSWAY CRES,3,43.657180499999996,-79.50481450000001
300 CLEVELAND ST,338,43.7052055,-79.379044
200 PARADELLE CRES,63,43.744388,-79.52024850000001
100y SPADINA AVE,2,43.646424,-79.395752
400 WESTLAKE AV,1,43.654773,-79.485808
200 HISEY CRES,7,43.771068,-79.5290875
100 GALEWOOD DR,53,43.709942999999996,-79.527184
23000 BLOOR ST W,1,43.597396,-79.6199995
1100 DEAUVILLE LANE,1,43.7174905,-79.33086850000001
300 QUIEEN ST W,1,43.699085,-79.436049
100 TANDRIDGE CRT,4,43.78095,-79.286532
100& TURNBERRY AVE,1,43.678277,-79.466577
100 HILL PL,57,43.69676,-79.4274795
1300 DON MILLS ROAD,2,43.745421,-79.346686
100 100 HOWLAND AVE,2,43.668659,-79.409948
3100 WILSON AVE,1,43.7209945,-79.50842349999999
600A ROGERS RD,4,43.682261,-79.472673
600 HANSON ST,1,43.680161999999996,-79.3207555
100 SAN PRETROWAY,1,43.81871,-79.318882
100 ARNOLD ST,36,43.6173305,-79.521405
6100 BATURST ST,2,43.802341,-79.371152
100/100 SERBONE ST,1,43.60754,-79.495964
100' FERNANDO RD,1,43.7452385,-79.53924599999999
300 BELWLOODS AV,1,43.90588,-78.879456
3200 WESTONRD,2,43.792936,-79.53081
GREEN PLOT #200,2,43.823889,-79.559352
9500 DUNDAS ST W,1,43.6093135,-79.58341250000001
300. MAJOR ST,1,43.661802,-79.40453
3000 KENNEDY RD,18,43.807064,-79.300005
100b PARK HILL RD,5,43.6994355,-79.43767199999999
200 ORTON PK RD,1,43.775109,-79.210738
100a ASHBURNHAM RD,2,43.673289,-79.445414
100  CRANG AVE,1,43.680526,-79.437012
900 GARYRAY DR,3,43.7669825,-79.54702800000001
700-100 EVANS AVE,25,43.615930000000006,-79.524613
100 BLOOK LANE,1,43.89217,-79.461754
100 CORTLEIGH CRES,4,43.712781,-79.408898
400 BRIGHTON AVE,19,43.758298499999995,-79.453854
100 CEDAR AVE,202,43.872838,-79.428341
400c SPADINA AVE,1,43.655898,-79.399632
800 MILVERTON,1,43.689281,-79.313313
400a LONSDALE RD,11,43.68946,-79.4090085
1600 DANFORTH VE,2,43.68367,-79.323201
300 PHYLLIS AVE,17,43.729961,-79.2335785
200 EXBURY LANE,1,43.728463,-79.509472
3200 WESTON D,2,43.49446450000001,-79.8791435
100 MASON ROAD,2,43.7380025,-79.2235725
100 LING RD,1089,43.767877,-79.183953
100 FISHERVILLE ROAD,15,43.789208,-79.452762
500 WILLOWDALE AVE LOT B,14,43.7610275,-79.398404
100 STRATHAN RD,1,43.477143,-79.720153
200 JEFFCOAT DR,138,43.718695,-79.584151
100 PARK HOME VE,1,43.767908,-79.420057
100 BIRGITTA CRES,93,43.658111000000005,-79.571877
200 WOOLVER AV,1,43.616504,-79.656527
100  HENNING AVE,2,43.7065745,-79.40160399999999
100 LEITA CRT,11,43.682281,-79.515536
400 UNION ST,2,43.676618000000005,-79.466984
200 BAMBUGH CL,2,43.894329,-78.852592
100 BROCKA VE,1,43.741139,-79.413756
100 PRICNES BL,1,43.751074,-79.223309
1300 WESTMORELAND AVE,1,43.9110675,-78.872273
+100 SHEPPARD AVE W,1,43.7614455,-79.4109195
100 MACAULAY AVE,1271,43.661615,-79.4520195
100 SNOWELLEN AVE,4,43.62956,-79.56017
5000 DUNDAS ST WEST,1,43.646638,-79.531003
1400ST CLAIR AVE W,1,43.951095,-78.9466825
1300a ST CLAIR AVE W,160,43.699085,-79.436049
100 GRENVILLLE ST,1,43.60754,-79.495964
1800 AVENUE,3,43.730357,-79.419183
200 ROSECLIFFE AVE,1,43.6837915,-79.443585
300 RALEIGH AVE,508,43.711026,-79.260118
300 EMERY CRCL,1,43.69583,-79.535856
100 AMBERLEY DR,56,43.7637305,-79.315644
1300 ISLINGTON AV,730,43.649568,-79.526583
2000 SHEPPARD ST W,2,43.6502585,-79.3823745
100 APACHE TR,1,43.797155000000004,-79.336125
100 DRIFTWOOD AVE.,16,43.754642,-79.514224
200 PHIN AVE,2,43.679238999999995,-79.33575450000001
100a HANNAFORD ST,26,43.6828285,-79.292317
100A GREENDALE AVE,1,43.967805,-79.221273
300 RICHMOND ST W SS,2,43.649141,-79.391662
100 PEVERIL HILL AV,1,43.710201,-79.434654
500 CLENDENAN AVE,997,43.664966,-79.473698
500 LIMESTONE CRES,3,43.781223,-79.4871375
100 RANKIN CR,127,43.658868,-79.446419
200 CORDON BAKER RD,1,43.463186,-79.69148
3100 DUNDAS,1,43.665755,-79.47305
600 KINGTON ROAD,1,43.689602,-79.430926
100 WORCESTER RD,3,43.693933,-79.60084599999999
700 STRACHAN AVE,1,43.6365105,-79.4095995
100 GREENGRAE CRCT,1,43.797092,-79.304322
200 OAKMEADOW BLVD,203,43.791091,-79.213796
100 OVERLEA,1,43.708025500000005,-79.343448
300 LINTON AVE,1,43.856975,-79.06017349999999
300 ALDWYCH AVE,3,43.684306500000005,-79.342888
100A MORRISON ST,13,43.599851,-79.5005235
2600 WESTO RD,1,43.711042,-79.535297
100 CENTENNIAL PARK RD UNIT #100,4,43.654262,-79.5841565
501600 COLLEGE ST,1,43.734586,-79.56231
100y PALMERSTON BLVD,1,43.660289500000005,-79.4118735
100 MCLEVIN AV,4,43.801574,-79.236677
100 BEELVUE CR,1,43.78095,-79.286532
100 TOULON RD,107,43.76172,-79.2214705
1300 BRIMELY ROAD,1,43.967419,-79.150383
100 ROMAR CR,3,43.706494500000005,-79.441952
4100 KENNEDY ROAD,1,43.801248,-79.2965705
100 GOODVIEW ROAD,4,43.782966,-79.3548435
100 FONTENNAY CRT,1,43.78095,-79.286532
500 DRIFSTWOOD AVE,1,43.904221,-78.886884
100 MAPLE GATE CRT,6,43.633022,-79.583264
100SPRING GDN AV,1,43.765326,-79.407076
300 THE EASTMALL,1,43.637264,-79.557442
100 VAN DE WATER CRES,11,43.640161,-79.38986600000001
2600 VICTORIA PARK AVE,498,43.6942,-79.2895515
100 OILVE AVE,3,43.810085,-79.432521
100 PEPLER AV,1,43.810085,-79.432521
200A MCCORMACK ST,5,43.6761945,-79.47581149999999
100 AUSTIN AVE,1461,43.667228,-79.33846700000001
100 HUMBERLINE BL,4,43.732457,-79.617788
100 WHITE WOOD RD,1,43.685274,-79.378285
200 BURNABY BLD,1,43.705047,-79.41040100000001
100 ASHTONEE ROAD,1,43.477143,-79.720153
100 FAIRVIEW AVE,2026,43.835521,-79.436127
1500 KING ST E,1,43.653434000000004,-79.36643649999999
700 LAKE SHORE BLVD W,756,43.699085,-79.436049
1500 COLLEGE ST,25,43.734586,-79.56231
100 CHARLTON SETTLEMENT AVE,10,43.691208,-79.506022
700 PAPE AE,2,43.67931,-79.34523
100 ADAMS DR,1,43.762956,-79.196568
200 PALM DR,51,43.7435145,-79.44336
200 GLENFOREST RD,668,43.734303999999995,-79.72449499999999
1000 MARKHAM ST,3,43.658143499999994,-79.4096725
200 ERSKINE AVE.,18,43.713088,-79.390985
200 RANLEIGH AVE,2161,43.729047,-79.396778
1800 LAKE SHORE BLVD W,962,43.699085,-79.436049
8900 CHEETAH CRES,2,43.8062645,-79.18568450000001
100 GLOUCHESTER ST,2,43.60754,-79.495964
4800 KEELE,2,43.655432,-79.460093
200 BEATRICE ST,12151,43.65633,-79.417816
400 ELM ST,6,43.9406355,-79.3829425
2900 LAKE SHORE BLVD W,8543,43.699085,-79.436049
2700 ALBION RD,1,43.717878,-79.5398295
1200 EVERSON DR,8,43.7576195,-79.40704400000001
200 LE PAGE COURT,2,43.758187,-79.489434
100 DURFORD RD,1,43.477143,-79.720153
100 BOLINGBROKE RD,25,43.713703,-79.44877299999999
100 BONNYDON CR,1,43.8002945,-79.1572695
300.100 PARLIAMENT ST,3,43.6598255,-79.366055
900 SHEPPARD AV EAST,1,43.693752,-79.328163
100 CHRISTINA CRES,106,43.7608235,-79.3119585
200 GLENWOOD AVE,17,43.918144,-78.8759465
200 WIDDICOME HILL BLVD,1,43.709986,-79.422173
600 ST CLARENS AV,14,43.663409,-79.444178
1900 STEELES AVE E,1,43.526153,-79.888836
1100 WILTON ST,1,43.648230999999996,-79.36892
1000 BRANT ST,6,43.646199499999994,-79.398118
100 WAKUNDA PLACE,138,43.715925,-79.3036655
1000 DUNLOE RD,1,43.861398,-79.4071625
100 DEMARDA ST,1,43.60754,-79.495964
100 MERRILL AV,1,43.683014,-79.31332
100 RIVALDA ROAD,1,43.741559,-79.536117
3100 ELLERSMERE RD,1,43.59854,-79.600984
NR 200 GALBRAITH AVE,1,43.713699000000005,-79.30201
2200E QUEEN ST E,1,43.734139,-79.707698
1000 CAMERON ST,1,43.855498499999996,-79.061768
400 LOOK RD,6,43.697691,-79.421827
200 VALDOR DR,131,43.8113585,-79.28783849999999
100 ISABELLA STREET,221,43.6686035,-79.38068799999999
100 BELVEDERE BLVD,171,43.6498315,-79.5157895
200 WEDGEWOOD AV,1,43.79249,-79.402953
100 BENJAMIN BOAKE TRL,152,43.745554,-79.495144
AT 100 GRENVIEW BL,1,43.638483,-79.504116
200 BAMBURGH CL,3,43.894329,-78.852592
10100 SHEPPARD AVE E,2,43.775887999999995,-79.3203435
100 JACK EVELYN,1,43.76906,-79.496387
300 MELINDA ST,3,43.648464000000004,-79.3780865
900 LANSDOWNE AVE,2793,43.668239,-79.447387
1100 KEELE ST,2,43.8548675,-79.51236399999999
1200 BATHURST,58,43.683157,-79.418279
100  STAFFORD ST,1,43.644394,-79.41167
300d QUEEN ST W,1,43.5119945,-79.881924
1700ALBION RD,2,43.8707785,-78.8450325
200 TIMBERBANK BLVD,176,43.792819,-79.306679
100 CHARLES STREET,8,43.897555499999996,-78.8585135
200 ERNEST AV,4,43.616504,-79.656527
200 TORYORK DR UNTI #100,2,43.761048,-79.559185
700 OSSINGTON AVE.,3,43.661066,-79.425511
600 HORNER AV,1,43.676426,-79.492565
100 DANCY AVE,19,43.805015,-79.2999845
100 RUSHLEY DR,315,43.755481,-79.26093
200 PRINCESS BL,6,43.642567,-79.940349
11300 MILITARY TR,1,43.785192,-79.193989
1100 CASTLEFIELD AVE,186,43.70231,-79.4449085
300A BERKELEY ST,4,43.660178,-79.368049
100 100 BREMNER BLVD,3,43.642793,-79.3796585
100 SILVERBELL GRV,138,43.8043165,-79.21688499999999
100  HAZELTON AVE,4,43.673843,-79.394516
500 SEWELLS RD #100,1,43.8345125,-79.20396099999999
100 WINCHFIELD PL,3,43.742229,-79.36273249999999
2100 MARTIN GROVE ROAD,2,43.746629,-79.59733
100 DOROTHY ST,40,43.6660015,-79.3264435
500 RIVER ST,9,43.66552299999999,-79.357392
100 HALL PARK AVE,1,43.883752,-79.247446
200 ROBINA AV,15,43.616504,-79.656527
400 VIEWMOUNT AVE,1,43.7087895,-79.43562
1000 KIMBERLEY AVE,1,43.6824855,-79.2979855
200 LYNWOOD AVE,1,43.6851805,-79.40347
500 LEE AVE,1,43.8421625,-79.29914500000001
21000 QUEEN ST E,1,43.666714999999996,-79.3149035
100 BELLGROCK RD,1,43.477143,-79.720153
300 ALEXMUIR BLVD,73,43.807937499999994,-79.2834365
100 MENMDELSSOHN ST,1,43.60754,-79.495964
100a PRIMROSE AVE,3,43.670991,-79.446006
400 SILVERSTONE AV,1,43.744984,-79.599873
1000 DUFFERIN PARK,1,43.657562999999996,-79.4339785
1700 LAKESHRE BLVD E,1,43.602135,-79.558192
500 ATLAS AV,1,43.695602,-79.437608
100 COULTER AV,3,43.810085,-79.432521
100 CHELSEA DR,21,43.6008255,-79.551949
2200 VICTORIA PARK AVE,11,43.6942,-79.2895515
100 ARBORETUM LANE,3,43.772382,-79.50864050000001
300a DUPONT ST,1,43.6673275,-79.4437605
100 ELLENHALL SQ,117,43.813590500000004,-79.3307385
31100 COXWELL AVE,1,43.679979,-79.3221135
100 EMERALD CRES,396,43.595943000000005,-79.503327
100 VICORIA LINK WAY,1,43.700818,-79.770973
400 PALMERSTON GDNS,3,43.6701595,-79.4170465
100 HILLFARM DRIVE,2,43.826293,-79.27156099999999
800A COLLEGE ST,13,43.734586,-79.56231
300 LANGLEY AV,5,43.90588,-78.879456
300 WILSO AV,1,43.737264,-79.43561
100-200 BURROWS HALL BLVD,12,43.7942405,-79.226319
100 SOUTHGATE AVE,86,43.741285000000005,-79.43307949999999
200 COE HILL DR,94,43.6395545,-79.4714895
s100 STADIUM RD,1,43.6340575,-79.400498
3100 LAWRENCE AV E100,1,43.584217,-79.616449
100 GLEN EVERST ROAD,1,43.674385,-79.47611
300A RICHMOND ST W,1,43.855773,-79.511128
200 ALBANY AV,4,43.67207,-79.413151
5900 YONGE S,1,43.786093,-79.417282
800 VICTOIRIA PARK AVE,1,43.607807,-79.68597
100 SUBGER COURT,1,43.790929,-79.24718
200 BEATRIVE ST,1,43.600275,-79.511191
dm300 NIAGARA ST,1,43.642797,-79.407864
100 OLD MILL TRL,31,43.650713,-79.496097
100 MUTUAL,1,43.663546999999994,-79.37851749999999
100 FOXRIDGE DR,87,43.723714,-79.267317
200 SHUGNESSY BLVD,1,43.900959,-78.935671
100 BOSWELL AVE,2056,43.6722905,-79.39744250000001
100 RAVEL ROAD,1,43.79196,-79.367344
100 HAYDEN ST,20841,43.670568,-79.381456
100 UNITA GRV,7,43.8016905,-79.22662
3600 EGLINTN AV W,6,43.699085,-79.436049
400 FRONT STREET,2,43.887534,-78.855583
1100b WESTON RD,2,43.685846,-79.487628
200 BLAKEMANOR BLVD,7,43.749145,-79.2253155
3400 KEEFER RD,2,43.73143,-79.486317
100 DOUGLAS AVENUE,1,43.725337,-79.409586
100 CONCCORDE PLACE,1,43.820403,-79.44235
2800 RIVER ST,1,43.66552299999999,-79.357392
200 CHATHAM AVE.,2,43.679855,-79.3358925
800 KENNEDY RD,418,43.733184,-79.269244
100  ALCORN AVE,1,43.681478,-79.395729
3200 EGLINGTON RD,1,43.5466,-79.722684
200 JSOEPH DUGGAN RD,2,43.463186,-79.69148
800 CHATHAM AVE,1,43.679855,-79.3358925
100 AMAROTH CR,1,43.78095,-79.286532
100 DEMARCO BLVD,74,43.728857,-79.260178
100 PRINCE EDWARD ST,2,43.636514,-79.50063
500 WELLINTON ST W,2,43.699085,-79.436049
1900 BROADVIEW AVE,2,43.882471,-78.8988005
400 ADELAIDE ST. WEST,2,43.6478195,-79.39079699999999
1500 GLADSTONE AVE,3,43.664388,-79.435906
82000 WESTON RD,1,43.8071855,-79.55167449999999
100 LIVONIA PL UNIT #200,22,43.785667000000004,-79.2057615
200 KENNETH AV,1,43.90305,-78.942501
200a CAVELL AVE,1,43.968946,-79.547399
100 GLANVIL CRES,66,43.8138365,-79.2205815
2700 BATHURST ST,104,43.70886,-79.427475
100 ROCHDALE AVE,750,43.687843,-79.4531715
4100 YOUNGE ST,1,43.663291,-79.50485
400 MCCOWAN,4,43.741102,-79.241172
100  REAN DR,4,43.766618,-79.382893
o100 BELLEVUE AVE,1,43.6550955,-79.40367549999999
300 SUMACHST,3,43.614554,-79.64725
200 CARLTON,3,43.872218,-79.319969
a100a100 REDGRAVE DR,1,43.6833015,-79.56748250000001
100 NIAGERA ST,1,43.60754,-79.495964
1000 TANDRIDGE CRES,248,43.728481,-79.5476385
100  MC GEE ST,1,43.657697,-79.344807
AT 100 GLOUCESTER ST,1,43.667253,-79.38213
100 GLENSHEPHARD DR,334,43.729723,-79.247131
600 PONDTAIL DR,1,43.8177425,-79.2790875
100 VANLEY CR,1,43.7611345,-79.47633450000001
700 ROEHAMPTON AVE,139,43.7100195,-79.3879435
300 MILNER AV,263,43.90588,-78.879456
100 ARUNDEL,1,43.680573,-79.352049
100 RUSHBROOK AV,1,43.662288,-79.332319
100 LYNN WILLAIMS ST,1,43.640122,-79.417866
100a WHITE AVE,1,43.791353,-79.1610835
2900 BAYVIEW HEIGHTS DR,1,43.694076,-79.370667
100KIMBERCROFT CT,2,43.9291075,-78.961529
100 EMRPESS AV,31,43.810085,-79.432521
100 KEFIN AV,1,43.810085,-79.432521
1600 DGLINTON AVE W,1,43.699085,-79.436049
100 LEUTY AVE,2842,43.669191,-79.29588749999999
400 FRONT ST E,2644,43.857918999999995,-78.9317745
100 GREEN CREST CRT,1,43.78095,-79.286532
.100 ALEXANDER ST,1,43.664162,-79.379219
1300 BRIDLETONWE CIRCLE,1,43.846664,-79.09354
100 CHICHESTOR PL,2,43.666527,-79.3791855
1400 KING ST E,2,43.653434000000004,-79.36643649999999
100 ORCHARD CRES,22,43.642757,-79.5107045
100 TREELAND WY,4,43.742561,-79.491486
100 ALFRESCO LAWN,2,43.667579,-79.2953875
300 BALDWINST,1,43.614554,-79.64725
100 GRENVILLE AV,2,43.810085,-79.432521
200 BURRIWS HALL BLVD,2,43.763762,-79.339086
1100 LAKESHORE BL E,7,43.530902,-79.607638
400 KING'S COLLEGE CIR,2,43.661761999999996,-79.395119
100 HARDING AVE,3906,43.700979,-79.498264
P100 SUSSEX AV,2,43.664364,-79.402554
100 NORTHLEIGH DR,22,43.768161,-79.2409255
1000 CRAVEN RD,4,43.6811785,-79.32484099999999
500 ELMSTHORPE AVE,1,43.7019915,-79.41013
200  MADISON AVE,1,43.676219,-79.406483
100 SAYMARK DR,1,43.716041,-79.698949
200 ALBEMARLE AVE,1,43.6729025,-79.34923599999999
1500 DUNDAS ST WEST,1,43.452902,-79.757838
100 GREENCREST CIRCUIT,52,43.759069,-79.22380100000001
100 SCARCLIFF GDNS,1,43.752527,-79.1836745
100E WELLINGTON,1,43.97158,-79.1277245
100 HUNTCHESTER CRES,2,43.750972000000004,-79.2463425
300 CASANDRA BLVD,1,43.683634,-79.849616
300 RIDEEY BLVD,1,43.683634,-79.849616
200 KIMBERLEY AVE,5,43.6824855,-79.2979855
1800 DENARDA ST,1,43.6886665,-79.49284800000001
100 BEVINS PL,1,43.666527,-79.3791855
400 RICHMOND STE,1,43.64812,-79.395287
3000 BARKER AVE,1,43.6930595,-79.3217705
100 HARISSON GARDEN BLVD,20,43.757006,-79.404317
400 SILVERTON AV,1,43.654773,-79.485808
100A TEDDER ST,1,43.6995595,-79.4998635
100 INGLIS GT,35,43.788366,-79.453505
400 LAKE SHORE BVLD E,1,43.632909,-79.473233
100 TLEESDALE PL,1,43.666527,-79.3791855
100 DLELISLE AV,1,43.810085,-79.432521
200 LEPAGE CT,15,43.759,-79.4855775
100 ENNERDALE ST,6,43.709739,-79.45683700000001
300 LINWOOD AVE,1,43.7939965,-79.29045550000001
100 BRUYES MEWS,1,43.586497,-79.612191
100 DELISEL AV,1,43.810085,-79.432521
100 LESCON RD,98,43.780742000000004,-79.356457
100 RIVIERA DR,4,43.791673,-79.472459
200 HEATH ST E,719,43.6903605,-79.39317750000001
800 LISGAR ST,1,43.648281,-79.4262435
100 GILLESPIE ST,1,43.60754,-79.495964
100 BROOKWOOD CRT,20,43.597184,-79.68567
400 WYCLIFFE CRES,2,43.7761055,-79.388947
st100 ST CLEMENTS AVE,1,43.7072445,-79.4261635
'100 THORNCLIFFE PARK DR,1,43.708788,-79.344798
1900 AVENUE R,1,43.732881,-79.419872
100 NANTON AVE,142,43.6756475,-79.37180749999999
3200 EGLINTON AVE. E.,6,43.743701,-79.218694
100a ROBERT ST,3,43.662003999999996,-79.403565
100 MIDCROFT DR,12,43.782439499999995,-79.273354
900 SHERBOURNE ST,1,43.6613745,-79.372349
3100 LAWRENCEA V E,1,43.705314,-79.637576
100 100 UPPER CANADA DR,3,43.756136,-79.402745
400 CONCORD AVE,3202,43.664945,-79.428421
100  STRATHMORE BLVD,4,43.6839175,-79.3254975
.100 SCOLLARD ST,1,43.67198,-79.392131
4700 FINCH AV E,1,43.790381,-79.255899
4100/100 COLLEGE ST,2,43.734586,-79.56231
4800 LEE AVE,1,43.8421625,-79.29914500000001
100 DUFRESNE,3,43.7152725,-79.329861
300 OAKWOOD AVE,1898,43.684801,-79.438054
300 HILLSVIEW AVE,2,43.660066,-79.46365750000001
100-100 SILVER SPRINGS BLVD,12,43.8053565,-79.3039555
300 CROCKER AVE,1,43.6467775,-79.4101685
200 MIRANDA AVE,10,43.699407,-79.4570965
100 VALLEY RIDGE PL,3,43.743114,-79.385323
1700 DAVENPORT RD,20,43.6766445,-79.402985
100 ALDORA AVE,2,43.810085,-79.432521
200 MEDLAND STREET,3,43.664205,-79.466953
100 LEARMONT DRIVE,1,43.6891495,-79.5609555
100 GENERATION HUT 100,1,43.672148,-79.385548
3800 LAWRENCE AV EAST,4,43.762975,-79.212262
400 SPRUCEWOOD CRT,1,43.794082,-79.323465
800 ARENA ST,2,43.899347,-78.8723185
100 OVERLEA BLVD,5244,43.7051195,-79.346154
700 HARVIE AVENUE,1,43.6816575,-79.451977
200 L'AMOREAUX DRIVE,4,43.799791,-79.310059
2800 MARKHAM ST,3,43.658143499999994,-79.4096725
200 BAMBURCH CIR,1,43.753942,-79.601262
400 BAMBURGH CIRCLE,28,43.8137585,-79.3243525
200 FONTAINBLEAU DR,56,43.7933075,-79.430859
200 ELLIZABETH ST,3,43.600275,-79.511191
2900 ST CLAIR AVE W,2,43.699085,-79.436049
1500 LAWRENCE BLVD,1,43.707607,-79.483233
100 HATHERLEYR D,1,43.716041,-79.698949
8100 ELLESMERE RD,1,43.760791499999996,-79.3026775
100 100 GRASS MEADOWAY,3,43.811029000000005,-79.3555725
100 SUNNYBRAE CRES,549,43.688581,-79.496144
500 STEEPROCK DR,8,43.7591205,-79.4700555
100 MOONSTONE BY WAY,4,43.963502,-79.235391
300 COLLEGE ST TORONTO,1,43.657971,-79.401727
900 ROSELAWAN AVE.,6,43.578874,-79.568193
100 PARKCRES RD,1,43.477143,-79.720153
100 HARBORD ST W,1,43.663013,-79.40344
1200 MOUNT PLEASANT RD,35,43.7194,-79.394884
100 PARK BL,32,43.751074,-79.223309
300 HILLMOUNT AV,5,43.707898,-79.445484
100 JOHN GARLAND BLD,2,43.733021,-79.585181
200 ROWENNA DR,1,43.561458,-79.601194
400 ANNETTE ST,63,43.661085,-79.476383
400 ROSE AVE,1,43.666726499999996,-79.370427
100 OTONOBEE RD,1,43.477143,-79.720153
100 VAUXHALL DR,239,43.754973,-79.285571
2000 BINGHAM AVE,1,43.6825805,-79.2857745
200 CITYVIEW DR,1,43.561458,-79.601194
700 LAWRENACE AV W,19,43.699085,-79.436049
2900 NATIONAL ST,1,43.7217135,-79.25085849999999
200 MC CLEAR PL,4,43.456755,-79.711246
100 GLEN PK AV,2,43.644972,-79.494283
500 MT PLEASANT RD,14,43.659834,-79.480081
300 VEROBEACH BLVD,75,43.736346999999995,-79.543587
100 PEMBER DR,44,43.7164015,-79.4821095
300 JOHN TABOR TRL,111,43.802771,-79.20718
700 ST CLAIR AV W,141,43.699085,-79.436049
100  KING ST W,8,43.705822,-79.515933
100 MAITLAND AVE,20,43.802601,-79.121348
100 EVERINGHAM CRT,24,43.790102,-79.4168
100 GRANGE WAY AVE,1,43.651733,-79.398946
100 BETHANY LEIGH DRIVE,2,43.810867,-79.25925
