,Geo_Code,Population,Canadians,Percent Canadian,Median_Income,Geo_Code_String
961,5350159.02,4560,3525,77.30263158,25010,5350159.02
962,5350225.01,5035,4400,87.38828203,30926,5350225.01
963,5350225.02,7520,5725,76.13031915,23947,5350225.02
964,5350260.04,4085,2595,63.5250918,18451,5350260.04
965,5350260.05,3795,2760,72.72727273,16696,5350260.05
966,5350247.01,8240,6700,81.31067961,23119,5350247.01
967,5350247.02,6860,6115,89.13994169,24871,5350247.02
968,5350248.04,5530,4685,84.71971067,21239,5350248.04
969,5350248.05,4150,3510,84.57831325,22833,5350248.05
970,5350281.01,6475,5555,85.79150579,20850,5350281.01
971,5350281.02,3870,3275,84.625323,22356,5350281.02
972,5350301.03,4400,2620,59.54545455,18975,5350301.03
973,5350301.04,4065,2655,65.31365314,18199,5350301.04
974,5350263.03,5320,4370,82.14285714,28729,5350263.03
975,5350263.04,5250,4535,86.38095238,34373,5350263.04
976,5350305.01,4555,4140,90.88913282,36945,5350305.01
977,5350306.01,4665,3865,82.85101822,22856,5350306.01
978,5350306.02,4400,3865,87.84090909,34927,5350306.02
979,5350312.06,3630,2930,80.71625344,21143,5350312.06
980,5350312.07,3165,2740,86.57187994,19123,5350312.07
981,5350316.05,4190,3460,82.57756563,19320,5350316.05
982,5350316.06,3750,3250,86.66666667,20177,5350316.06
983,5350321.01,3770,3245,86.07427056,25378,5350321.01
984,5350321.02,4160,3325,79.92788462,24306,5350321.02
985,5350324.05,3435,2965,86.31732169,20809,5350324.05
986,5350324.06,3650,3095,84.79452055,27747,5350324.06
987,5350331.03,5955,4180,70.19311503,18371,5350331.03
988,5350331.04,3020,2700,89.40397351,31845,5350331.04
989,5350351.01,5265,4585,87.08452042,21061,5350351.01
990,5350351.02,2710,2220,81.91881919,24704,5350351.02
991,5350353.03,3190,2700,84.63949843,21847,5350353.03
992,5350353.04,4455,3790,85.07295174,19282,5350353.04
993,5350355.03,4550,3460,76.04395604,18400,5350355.03
994,5350355.04,4955,3970,80.12108981,22399,5350355.04
995,5350363.04,3595,3170,88.17802503,25388,5350363.04
996,5350363.05,4580,3635,79.36681223,18744,5350363.05
997,5350376.11,3620,2905,80.24861878,17523,5350376.11
998,5350376.12,5460,4840,88.64468864,22644,5350376.12
999,5350376.13,3975,3370,84.77987421,20450,5350376.13
1000,5350376.14,3785,3160,83.48745046,19864,5350376.14
1001,5350378.16,6430,5780,89.8911353,21860,5350378.16
1002,5350378.17,3455,3120,90.30390738,19925,5350378.17
1003,5350802.01,4040,3825,94.67821782,33459,5350802.01
1004,5350802.02,5105,4910,96.18021548,37779,5350802.02
1005,5350311.05,6575,5005,76.121673,19880,5350311.05
1006,5350311.06,5275,3565,67.58293839,15357,5350311.06
1007,5350378.18,2880,2295,79.6875,17406,5350378.18
1008,5350378.19,5205,4365,83.86167147,18649,5350378.19
1009,5350378.20,2260,1900,84.07079646,17434,5350378.20
1010,5350378.21,3625,3055,84.27586207,19402,5350378.21
1011,5350378.22,3645,3085,84.63648834,17830,5350378.22
1012,5350194.01,5315,3415,64.25211665,16158,5350194.01
1013,5350194.02,5535,4160,75.15808491,19856,5350194.02
1014,5350194.03,2765,1875,67.8119349,19247,5350194.03
1015,5350194.04,5490,4340,79.05282332,21953,5350194.04
1016,5350317.04,6020,4300,71.42857143,22124,5350317.04
1017,5350317.05,2230,1830,82.06278027,24464,5350317.05
1018,5350341.03,5075,3245,63.9408867,13306,5350341.03
1019,5350341.04,4440,3870,87.16216216,19815,5350341.04
1020,5350250.04,6030,4240,70.31509121,21236,5350250.04
1021,5350250.05,7405,4825,65.15867657,18294,5350250.05
1022,5350269.01,4925,3560,72.28426396,21023,5350269.01
1023,5350269.02,2575,2410,93.59223301,35014,5350269.02
1024,5350344.01,5030,4520,89.86083499,23075,5350344.01
1025,5350344.02,3450,3170,91.88405797,18801,5350344.02
1026,5350804.06,3225,3030,93.95348837,30200,5350804.06
1027,5350804.07,3525,3395,96.31205674,29610,5350804.07
1028,5350803.03,5410,5170,95.56377079,32265,5350803.03
1029,5350803.04,5880,5600,95.23809524,37015,5350803.04
1030,5350803.05,6765,6375,94.23503326,35505,5350803.05
1031,5350803.06,5785,5650,97.66637857,31494,5350803.06
1032,5350805.04,6665,6295,94.44861215,41972,5350805.04
1033,5350805.05,5605,5275,94.11239964,30956,5350805.05
1034,5350805.06,5865,5530,94.28815004,28128,5350805.06
1035,5350804.08,3800,3615,95.13157895,30824,5350804.08
1036,5350831.01,5810,5715,98.36488812,34085,5350831.01
1037,5350831.02,6330,6180,97.63033175,34240,5350831.02
1038,5350480.01,3990,3860,96.74185464,27745,5350480.01
1039,5350480.02,7815,7400,94.6896993,31846,5350480.02
1040,5350485.01,6215,6100,98.14963797,32991,5350485.01
1041,5350485.02,6290,6195,98.48966614,30623,5350485.02
1042,5350401.14,8260,7610,92.13075061,25275,5350401.14
1043,5350401.15,2885,2645,91.68110919,26728,5350401.15
1044,5350403.01,8125,7390,90.95384615,25326,5350403.01
1045,5350410.09,4475,3935,87.93296089,23366,5350410.09
1046,5350410.10,4130,3720,90.07263923,25144,5350410.10
1047,5350410.11,4300,4110,95.58139535,24808,5350410.11
1048,5350410.12,5680,4880,85.91549296,26941,5350410.12
1049,5350410.13,7170,6560,91.49232915,30111,5350410.13
1050,5350412.10,6260,5630,89.93610224,26703,5350412.10
1051,5350412.11,4600,4295,93.36956522,30269,5350412.11
1052,5350421.04,3710,3335,89.89218329,30570,5350421.04
1053,5350421.05,3585,3425,95.53695955,31140,5350421.05
1054,5350421.06,3760,3500,93.08510638,28476,5350421.06
1055,5350421.07,4200,3845,91.54761905,29844,5350421.07
1056,5350410.14,6355,5840,91.89614477,26292,5350410.14
1057,5350410.15,1920,1790,93.22916667,28692,5350410.15
1058,5350420.05,6615,5995,90.62736206,21418,5350420.05
1059,5350420.06,5300,4895,92.35849057,22410,5350420.06
1060,5350420.08,4530,3975,87.74834437,25827,5350420.08
1061,5350420.09,4255,3705,87.07403055,23707,5350420.09
1062,5350420.10,3865,3450,89.2626132,23593,5350420.10
1063,5350420.11,6740,6185,91.76557864,30589,5350420.11
1064,5350424.04,2490,2230,89.55823293,27080,5350424.04
1065,5350424.05,8335,7440,89.26214757,23986,5350424.05
1066,5350441.03,7385,7045,95.39607312,33479,5350441.03
1067,5350441.04,5835,5670,97.1722365,35131,5350441.04
1068,5350450.03,8035,7725,96.14187928,35334,5350450.03
1069,5350473.01,6310,6185,98.01901743,32223,5350473.01
1070,5350473.02,6935,6785,97.8370584,30954,5350473.02
1071,5350473.03,3725,3670,98.52348993,26749,5350473.03
1072,5350820.01,5100,4910,96.2745098,31675,5350820.01
1073,5350820.02,6455,6295,97.52130132,34185,5350820.02
1074,5350820.03,3935,3805,96.69631512,33584,5350820.03
